NUMBER OF OBSERVATIONS								
1621							
DAY	MONTH	YEAR	RAIN	PE	SOIL_VWC	GWL	ABS	
9	9	2015	0.073178582	2.891	-9999	-9999	0	
10	9	2015	0.072171837	2.891	-9999	-9999	0	
11	9	2015	1.618473053	2.891	-9999	-9999	0	
12	9	2015	0.105594046	2.891	-9999	-9999	0	
13	9	2015	4.993193626	2.891	-9999	-9999	0	
14	9	2015	1.59670949	2.891	-9999	-9999	0	
15	9	2015	3.864630938	2.891	-9999	-9999	0	
16	9	2015	25.02245903	2.891	-9999	-9999	0	
17	9	2015	0.036404353	2.891	-9999	-9999	0	
18	9	2015	11.30919933	2.891	-9999	-9999	0	
19	9	2015	0.074325822	2.891	-9999	-9999	0	
20	9	2015	0.000724652	2.891	-9999	-9999	0	
21	9	2015	5.986144066	2.891	-9999	-9999	0	
22	9	2015	1.26150763	2.891	-9999	-9999	0	
23	9	2015	2.973059893	2.891	-9999	-9999	0	
24	9	2015	0.126981154	2.891	-9999	-9999	0	
25	9	2015	0.070466153	2.891	-9999	-9999	0	
26	9	2015	0.071600221	2.891	-9999	-9999	0	
27	9	2015	0.07071282	2.891	-9999	-9999	0	
28	9	2015	0.000154615	2.891	-9999	-9999	0	
29	9	2015	0.071127057	2.891	-9999	-9999	0	
30	9	2015	0.073773399	2.891	-9999	-9999	0	
1	10	2015	0.000498606	1.025806452	-9999	-9999	0	
2	10	2015	0.072405338	1.025806452	-9999	-9999	0	
3	10	2015	0.06856481	1.025806452	-9999	-9999	0	
4	10	2015	8.37E-05	1.025806452	-9999	-9999	0	
5	10	2015	9.139006615	1.025806452	-9999	-9999	0	
6	10	2015	1.987366557	1.025806452	-9999	-9999	0	
7	10	2015	0.369928688	1.025806452	-9999	-9999	0	
8	10	2015	0.001397702	1.025806452	-9999	-9999	0	
9	10	2015	0.076775812	1.025806452	-9999	-9999	0	
10	10	2015	0.069805555	1.025806452	-9999	-9999	0	
11	10	2015	0.000286451	1.025806452	-9999	-9999	0	
12	10	2015	0.079700865	1.025806452	-9999	-9999	0	
13	10	2015	0.063646495	1.025806452	-9999	-9999	0	
14	10	2015	2.397443533	1.025806452	-9999	-9999	0	
15	10	2015	1.081106424	1.025806452	-9999	-9999	0	
16	10	2015	0.85974443	1.025806452	-9999	-9999	0	
17	10	2015	0.178212106	1.025806452	-9999	-9999	0	
18	10	2015	0.265389323	1.025806452	-9999	-9999	0	
19	10	2015	0.004546287	1.025806452	-9999	-9999	0	
20	10	2015	2.663716793	1.025806452	-9999	-9999	0	
21	10	2015	0.977645993	1.025806452	-9999	-9999	0	
22	10	2015	0.004442165	1.025806452	-9999	-9999	0	
23	10	2015	0.000726851	1.025806452	-9999	-9999	0	
24	10	2015	1.738100171	1.025806452	-9999	-9999	0	
25	10	2015	0.087182231	1.025806452	-9999	-9999	0	
26	10	2015	0.108990729	1.025806452	-9999	-9999	0	
27	10	2015	3.364302397	1.025806452	-9999	-9999	0	
28	10	2015	2.800383091	1.025806452	-9999	-9999	0	
29	10	2015	0.657401681	1.025806452	-9999	-9999	0	
30	10	2015	1.402949214	1.025806452	-9999	-9999	0	
31	10	2015	0.237959996	1.025806452	-9999	-9999	0	
1	11	2015	0.406267375	0.903333333	-9999	-9999	0	
2	11	2015	0.041194655	0.903333333	-9999	-9999	0	
3	11	2015	9.959119797	0.903333333	-9999	-9999	0	
4	11	2015	3.888309717	0.903333333	-9999	-9999	0	
5	11	2015	3.943457842	0.903333333	-9999	-9999	0	
6	11	2015	2.622605085	0.903333333	-9999	-9999	0	
7	11	2015	2.879905224	0.903333333	-9999	-9999	0	
8	11	2015	0.172264352	0.903333333	-9999	-9999	0	
9	11	2015	0.178895593	0.903333333	-9999	-9999	0	
10	11	2015	0.654738069	0.903333333	-9999	-9999	0	
11	11	2015	0.076419026	0.903333333	-9999	-9999	0	
12	11	2015	0.138556302	0.903333333	-9999	-9999	0	
13	11	2015	1.124989867	0.903333333	-9999	-9999	0	
14	11	2015	4.868892193	0.903333333	-9999	-9999	0	
15	11	2015	0.183694661	0.903333333	-9999	-9999	0	
16	11	2015	9.809062958	0.903333333	-9999	-9999	0	
17	11	2015	3.433772564	0.903333333	-9999	-9999	0	
18	11	2015	0.220132425	0.903333333	-9999	-9999	0	
19	11	2015	1.982420325	0.903333333	-9999	-9999	0	
20	11	2015	3.393391371	0.903333333	-9999	-9999	0	
21	11	2015	2.030890465	0.903333333	-9999	-9999	0	
22	11	2015	0.8361063	0.903333333	-9999	-9999	0	
23	11	2015	8.50866127	0.903333333	-9999	-9999	0	
24	11	2015	2.575265169	0.903333333	-9999	-9999	0	
25	11	2015	0.027076663	0.903333333	-9999	-9999	0	
26	11	2015	0.164047718	0.903333333	-9999	-9999	0	
27	11	2015	2.144670963	0.903333333	-9999	-9999	0	
28	11	2015	0.44533509	0.903333333	-9999	-9999	0	
29	11	2015	7.291381836	0.903333333	-9999	-9999	0	
30	11	2015	4.396828175	0.903333333	-9999	-9999	0	
1	12	2015	0.01143133	0.774193548	-9999	-9999	0	
2	12	2015	0.059438903	0.774193548	-9999	-9999	0	
3	12	2015	2.214118242	0.774193548	-9999	-9999	0	
4	12	2015	0.005681965	0.774193548	-9999	-9999	0	
5	12	2015	0.010693253	0.774193548	-9999	-9999	0	
6	12	2015	0.370467961	0.774193548	-9999	-9999	0	
7	12	2015	1.391825199	0.774193548	-9999	-9999	0	
8	12	2015	1.121739507	0.774193548	-9999	-9999	0	
9	12	2015	0.016323116	0.774193548	-9999	-9999	0	
10	12	2015	7.175675869	0.774193548	-9999	-9999	0	
11	12	2015	1.848451257	0.774193548	-9999	-9999	0	
12	12	2015	5.394774437	0.774193548	-9999	-9999	0	
13	12	2015	1.268920064	0.774193548	-9999	-9999	0	
14	12	2015	1.133798122	0.774193548	-9999	-9999	0	
15	12	2015	3.821599245	0.774193548	-9999	-9999	0	
16	12	2015	0.028036771	0.774193548	-9999	-9999	0	
17	12	2015	0.04821087	0.774193548	-9999	-9999	0	
18	12	2015	0.004491706	0.774193548	-9999	-9999	0	
19	12	2015	0	0.774193548	-9999	-9999	0	
20	12	2015	0.216115475	0.774193548	-9999	-9999	0	
21	12	2015	1.121446252	0.774193548	-9999	-9999	0	
22	12	2015	3.184270859	0.774193548	-9999	-9999	0	
23	12	2015	0.02648888	0.774193548	-9999	-9999	0	
24	12	2015	1.764101148	0.774193548	-9999	-9999	0	
25	12	2015	1.696194768	0.774193548	-9999	-9999	0	
26	12	2015	1.917008877	0.774193548	-9999	-9999	0	
27	12	2015	2.183247328	0.774193548	-9999	-9999	0	
28	12	2015	0.12822853	0.774193548	-9999	-9999	0	
29	12	2015	0.005115187	0.774193548	-9999	-9999	0	
30	12	2015	4.928305626	0.774193548	-9999	-9999	0	
31	12	2015	2.491073608	0.774193548	-9999	-9999	0	
1	1	2016	2.774816275	0.532258065	-9999	-9999	0	
2	1	2016	4.166348934	0.532258065	-9999	-9999	0	
3	1	2016	7.614719391	0.532258065	-9999	-9999	0	
4	1	2016	1.639207721	0.532258065	-9999	-9999	0	
5	1	2016	0.206299335	0.532258065	-9999	-9999	0	
6	1	2016	10.15309525	0.532258065	-9999	-9999	0	
7	1	2016	2.721475601	0.532258065	-9999	-9999	0	
8	1	2016	0.292933285	0.532258065	-9999	-9999	0	
9	1	2016	2.844336271	0.532258065	-9999	-9999	0	
10	1	2016	3.953803062	0.532258065	-9999	-9999	0	
11	1	2016	0.469499648	0.532258065	-9999	-9999	0	
12	1	2016	0.735476851	0.532258065	-9999	-9999	0	
13	1	2016	2.269211054	0.532258065	-9999	-9999	0	
14	1	2016	3.798397779	0.532258065	-9999	-9999	0	
15	1	2016	0.018585308	0.532258065	-9999	-9999	0	
16	1	2016	0.031268001	0.532258065	-9999	-9999	0	
17	1	2016	0.001686498	0.532258065	-9999	-9999	0	
18	1	2016	0	0.532258065	-9999	-9999	0	
19	1	2016	0.00709145	0.532258065	-9999	-9999	0	
20	1	2016	0.001732511	0.532258065	-9999	-9999	0	
21	1	2016	0.154747814	0.532258065	-9999	-9999	0	
22	1	2016	5.161399841	0.532258065	-9999	-9999	0	
23	1	2016	3.523782492	0.532258065	-9999	-9999	0	
24	1	2016	0.126591608	0.532258065	-9999	-9999	0	
25	1	2016	0.017566761	0.532258065	-9999	-9999	0	
26	1	2016	0.113040484	0.532258065	-9999	-9999	0	
27	1	2016	0.479485422	0.532258065	-9999	-9999	0	
28	1	2016	0.002035517	0.532258065	-9999	-9999	0	
29	1	2016	2.938815594	0.532258065	-9999	-9999	0	
30	1	2016	0.091461778	0.532258065	-9999	-9999	0	
31	1	2016	1.606519938	0.532258065	-9999	-9999	0	
1	2	2016	0.015746713	0.844827586	-9999	-9999	0	
2	2	2016	0.215086788	0.844827586	-9999	-9999	0	
3	2	2016	2.243318796	0.844827586	-9999	-9999	0	
4	2	2016	0.758050799	0.844827586	-9999	-9999	0	
5	2	2016	0.151192456	0.844827586	-9999	-9999	0	
6	2	2016	1.363260269	0.844827586	-9999	-9999	0	
7	2	2016	7.941813469	0.844827586	-9999	-9999	0	
8	2	2016	0.060026359	0.844827586	-9999	-9999	0	
9	2	2016	0.221474618	0.844827586	-9999	-9999	0	
10	2	2016	0.026363911	0.844827586	-9999	-9999	0	
11	2	2016	0.310809046	0.844827586	-9999	-9999	0	
12	2	2016	0.143449381	0.844827586	-9999	-9999	0	
13	2	2016	1.073549628	0.844827586	-9999	-9999	0	
14	2	2016	0.907434762	0.844827586	-9999	-9999	0	
15	2	2016	0.692517877	0.844827586	-9999	-9999	0	
16	2	2016	0.199173078	0.844827586	-9999	-9999	0	
17	2	2016	2.218384027	0.844827586	-9999	-9999	0	
18	2	2016	0.31241408	0.844827586	-9999	-9999	0	
19	2	2016	0.239521503	0.844827586	-9999	-9999	0	
20	2	2016	0.616001368	0.844827586	-9999	-9999	0	
21	2	2016	1.489100456	0.844827586	-9999	-9999	0	
22	2	2016	0.061761733	0.844827586	-9999	-9999	0	
23	2	2016	0.088747196	0.844827586	-9999	-9999	0	
24	2	2016	0.002148482	0.844827586	-9999	-9999	0	
25	2	2016	0	0.844827586	-9999	-9999	0	
26	2	2016	0	0.844827586	-9999	-9999	0	
27	2	2016	0.002346437	0.844827586	-9999	-9999	0	
28	2	2016	0.075429529	0.844827586	-9999	-9999	0	
29	2	2016	1.352289438	0.844827586	-9999	-9999	0	
1	3	2016	7.571743488	1.180645161	-9999	-9999	0	
2	3	2016	4.193535805	1.180645161	-9999	-9999	0	
3	3	2016	8.808698654	1.180645161	-9999	-9999	0	
4	3	2016	0.241743773	1.180645161	-9999	-9999	0	
5	3	2016	1.833570242	1.180645161	-9999	-9999	0	
6	3	2016	0.428595155	1.180645161	-9999	-9999	0	
7	3	2016	0.609290421	1.180645161	-9999	-9999	0	
8	3	2016	9.108620644	1.180645161	-9999	-9999	0	
9	3	2016	4.360497952	1.180645161	-9999	-9999	0	
10	3	2016	0.124985509	1.180645161	-9999	-9999	0	
11	3	2016	0.003869903	1.180645161	-9999	-9999	0	
12	3	2016	0.079232968	1.180645161	-9999	-9999	0	
13	3	2016	0.001273637	1.180645161	-9999	-9999	0	
14	3	2016	0.000342663	1.180645161	-9999	-9999	0	
15	3	2016	0.002541265	1.180645161	-9999	-9999	0	
16	3	2016	0.09892866	1.180645161	-9999	-9999	0	
17	3	2016	0.070399217	1.180645161	-9999	-9999	0	
18	3	2016	0.084854394	1.180645161	-9999	-9999	0	
19	3	2016	0.048955131	1.180645161	-9999	-9999	0	
20	3	2016	0.001874639	1.180645161	-9999	-9999	0	
21	3	2016	0.070652939	1.180645161	-9999	-9999	0	
22	3	2016	9.06E-05	1.180645161	-9999	-9999	0	
23	3	2016	0.139367253	1.180645161	-9999	-9999	0	
24	3	2016	4.717907429	1.180645161	-9999	-9999	0	
25	3	2016	0.01905892	1.180645161	-9999	-9999	0	
26	3	2016	2.513005018	1.180645161	-9999	-9999	0	
27	3	2016	11.09212399	1.180645161	-9999	-9999	0	
28	3	2016	1.318921924	1.180645161	-9999	-9999	0	
29	3	2016	3.794351816	1.180645161	-9999	-9999	0	
30	3	2016	0.068185769	1.180645161	-9999	-9999	0	
31	3	2016	0.337677002	1.180645161	-9999	-9999	0	
1	4	2016	0.082965307	1.98	-9999	-9999	0	
2	4	2016	1.915113688	1.98	-9999	-9999	0	
3	4	2016	9.634490967	1.98	-9999	-9999	0	
4	4	2016	0.511646688	1.98	-9999	-9999	0	
5	4	2016	0.419992447	1.98	-9999	-9999	0	
6	4	2016	0.874626398	1.98	-9999	-9999	0	
7	4	2016	0.331331819	1.98	-9999	-9999	0	
8	4	2016	1.229891419	1.98	-9999	-9999	0	
9	4	2016	2.903769732	1.98	-9999	-9999	0	
10	4	2016	0.003016668	1.98	-9999	-9999	0	
11	4	2016	8.962796211	1.98	-9999	-9999	0	
12	4	2016	2.763210297	1.98	-9999	-9999	0	
13	4	2016	0.134251863	1.98	-9999	-9999	0	
14	4	2016	2.803122997	1.98	-9999	-9999	0	
15	4	2016	8.385596275	1.98	-9999	-9999	0	
16	4	2016	1.005724907	1.98	-9999	-9999	0	
17	4	2016	0.016127812	1.98	-9999	-9999	0	
18	4	2016	0.000451595	1.98	-9999	-9999	0	
19	4	2016	0.01106678	1.98	-9999	-9999	0	
20	4	2016	0.091992512	1.98	-9999	-9999	0	
21	4	2016	0.014425325	1.98	-9999	-9999	0	
22	4	2016	0.337973684	1.98	-9999	-9999	0	
23	4	2016	1.743624091	1.98	-9999	-9999	0	
24	4	2016	0.244979694	1.98	-9999	-9999	0	
25	4	2016	2.017552376	1.98	-9999	-9999	0	
26	4	2016	5.061500549	1.98	-9999	-9999	0	
27	4	2016	0.51864475	1.98	-9999	-9999	0	
28	4	2016	2.920657396	1.98	-9999	-9999	0	
29	4	2016	0.710766375	1.98	-9999	-9999	0	
30	4	2016	0.154126123	1.98	-9999	-9999	0	
1	5	2016	0.087464504	3.161290323	-9999	-9999	0	
2	5	2016	2.324364185	3.161290323	-9999	-9999	0	
3	5	2016	0.000986582	3.161290323	-9999	-9999	0	
4	5	2016	0	3.161290323	-9999	-9999	0	
5	5	2016	0	3.161290323	-9999	-9999	0	
6	5	2016	0	3.161290323	-9999	-9999	0	
7	5	2016	0	3.161290323	-9999	-9999	0	
8	5	2016	0.008882936	3.161290323	-9999	-9999	0	
9	5	2016	2.207774878	3.161290323	-9999	-9999	0	
10	5	2016	3.799250364	3.161290323	-9999	-9999	0	
11	5	2016	0.121294916	3.161290323	-9999	-9999	0	
12	5	2016	0.006517055	3.161290323	-9999	-9999	0	
13	5	2016	0.634653807	3.161290323	-9999	-9999	0	
14	5	2016	0.008788982	3.161290323	-9999	-9999	0	
15	5	2016	0	3.161290323	-9999	-9999	0	
16	5	2016	0	3.161290323	-9999	-9999	0	
17	5	2016	0.023007601	3.161290323	-9999	-9999	0	
18	5	2016	1.82957983	3.161290323	-9999	-9999	0	
19	5	2016	0.054076206	3.161290323	-9999	-9999	0	
20	5	2016	0.003865689	3.161290323	-9999	-9999	0	
21	5	2016	0.923903108	3.161290323	-9999	-9999	0	
22	5	2016	10.90382385	3.161290323	-9999	-9999	0	
23	5	2016	0.076023445	3.161290323	-9999	-9999	0	
24	5	2016	0.082615204	3.161290323	-9999	-9999	0	
25	5	2016	0.003521143	3.161290323	-9999	-9999	0	
26	5	2016	0.003229809	3.161290323	-9999	-9999	0	
27	5	2016	0.000257698	3.161290323	-9999	-9999	0	
28	5	2016	0	3.161290323	-9999	-9999	0	
29	5	2016	0	3.161290323	-9999	-9999	0	
30	5	2016	42.52305603	3.161290323	-9999	-9999	0	
31	5	2016	1.942174315	3.161290323	-9999	-9999	0	
1	6	2016	1.458372235	2.533333333	-9999	-9999	0	
2	6	2016	0.020972036	2.533333333	-9999	-9999	0	
3	6	2016	0.14563404	2.533333333	-9999	-9999	0	
4	6	2016	0.074079469	2.533333333	-9999	-9999	0	
5	6	2016	0.000986203	2.533333333	-9999	-9999	0	
6	6	2016	0	2.533333333	-9999	-9999	0	
7	6	2016	0.080390237	2.533333333	-9999	-9999	0	
8	6	2016	0.021901479	2.533333333	-9999	-9999	0	
9	6	2016	0.007923625	2.533333333	-9999	-9999	0	
10	6	2016	0.023885505	2.533333333	-9999	-9999	0	
11	6	2016	25.72972679	2.533333333	-9999	-9999	0	
12	6	2016	0.648857117	2.533333333	-9999	-9999	0	
13	6	2016	7.143401623	2.533333333	-9999	-9999	0	
14	6	2016	2.175841808	2.533333333	-9999	-9999	0	
15	6	2016	1.439085245	2.533333333	-9999	-9999	0	
16	6	2016	0.418956548	2.533333333	-9999	-9999	0	
17	6	2016	6.991615772	2.533333333	-9999	-9999	0	
18	6	2016	0.116353944	2.533333333	-9999	-9999	0	
19	6	2016	4.043403149	2.533333333	-9999	-9999	0	
20	6	2016	16.59717941	2.533333333	-9999	-9999	0	
21	6	2016	0.014051563	2.533333333	-9999	-9999	0	
22	6	2016	18.51592636	2.533333333	-9999	-9999	0	
23	6	2016	7.908378601	2.533333333	-9999	-9999	0	
24	6	2016	0.152025685	2.533333333	-9999	-9999	0	
25	6	2016	8.861802101	2.533333333	-9999	-9999	0	
26	6	2016	1.11163342	2.533333333	-9999	-9999	0	
27	6	2016	0.026869383	2.533333333	-9999	-9999	0	
28	6	2016	1.946591854	2.533333333	-9999	-9999	0	
29	6	2016	0.226015106	2.533333333	-9999	-9999	0	
30	6	2016	0.708494186	2.533333333	-9999	-9999	0	
1	7	2016	0.322823077	3.416129032	-9999	-9999	0	
2	7	2016	0.693024814	3.416129032	-9999	-9999	0	
3	7	2016	0.003743394	3.416129032	-9999	-9999	0	
4	7	2016	0.000287554	3.416129032	-9999	-9999	0	
5	7	2016	0.000201294	3.416129032	-9999	-9999	0	
6	7	2016	0	3.416129032	-9999	-9999	0	
7	7	2016	0.116737068	3.416129032	-9999	-9999	0	
8	7	2016	0.015530808	3.416129032	-9999	-9999	0	
9	7	2016	0.015611165	3.416129032	-9999	-9999	0	
10	7	2016	0.038348131	3.416129032	-9999	-9999	0	
11	7	2016	2.61335969	3.416129032	-9999	-9999	0	
12	7	2016	4.720438957	3.416129032	-9999	-9999	0	
13	7	2016	0.358633906	3.416129032	-9999	-9999	0	
14	7	2016	0.000571297	3.416129032	-9999	-9999	0	
15	7	2016	0.000574707	3.416129032	-9999	-9999	0	
16	7	2016	0.000932238	3.416129032	-9999	-9999	0	
17	7	2016	0	3.416129032	-9999	-9999	0	
18	7	2016	0	3.416129032	-9999	-9999	0	
19	7	2016	0	3.416129032	-9999	-9999	0	
20	7	2016	9.717972755	3.416129032	-9999	-9999	0	
21	7	2016	0.008355266	3.416129032	-9999	-9999	0	
22	7	2016	0.000310587	3.416129032	-9999	-9999	0	
23	7	2016	0	3.416129032	-9999	-9999	0	
24	7	2016	0.076491818	3.416129032	-9999	-9999	0	
25	7	2016	0.007633954	3.416129032	-9999	-9999	0	
26	7	2016	0.587987185	3.416129032	-9999	-9999	0	
27	7	2016	0.908023477	3.416129032	-9999	-9999	0	
28	7	2016	2.516880035	3.416129032	-9999	-9999	0	
29	7	2016	2.597508669	3.416129032	-9999	-9999	0	
30	7	2016	0.271991938	3.416129032	-9999	-9999	0	
31	7	2016	0.020210396	3.416129032	-9999	-9999	0	
1	8	2016	6.998556614	3.383870968	-9999	-9999	0	
2	8	2016	2.226228952	3.383870968	-9999	-9999	0	
3	8	2016	0.174808547	3.383870968	-9999	-9999	0	
4	8	2016	0.326629758	3.383870968	-9999	-9999	0	
5	8	2016	0.107311919	3.383870968	-9999	-9999	0	
6	8	2016	0	3.383870968	-9999	-9999	0	
7	8	2016	0.000103531	3.383870968	-9999	-9999	0	
8	8	2016	0.001624432	3.383870968	-9999	-9999	0	
9	8	2016	0.120632216	3.383870968	-9999	-9999	0	
10	8	2016	1.01083827	3.383870968	-9999	-9999	0	
11	8	2016	0.032697275	3.383870968	-9999	-9999	0	
12	8	2016	0.000878671	3.383870968	0.262	-9999	0	
13	8	2016	0	3.383870968	0.258	-9999	0	
14	8	2016	0.001627435	3.383870968	0.247	-9999	0	
15	8	2016	0	3.383870968	0.253	-9999	0	
16	8	2016	0.000908719	3.383870968	0.257	-9999	0	
17	8	2016	0.000473675	3.383870968	0.244	-9999	0	
18	8	2016	0.002531936	3.383870968	0.232	-9999	0	
19	8	2016	0.921392083	3.383870968	0.24	-9999	0	
20	8	2016	1.501666903	3.383870968	0.239	-9999	0	
21	8	2016	3.358131409	3.383870968	0.238	-9999	0	
22	8	2016	0.080965303	3.383870968	0.249	-9999	0	
23	8	2016	0.01041764	3.383870968	0.251	-9999	0	
24	8	2016	0.355246425	3.383870968	0.247	-9999	0	
25	8	2016	0.203637511	3.383870968	0.251	-9999	0	
26	8	2016	0.00066497	3.383870968	0.225	-9999	0	
27	8	2016	0.0072008	3.383870968	0.226	-9999	0	
28	8	2016	9.148857117	3.383870968	0.247	-9999	0	
29	8	2016	0.001594707	3.383870968	0.292	-9999	0	
30	8	2016	0	3.383870968	0.266	-9999	0	
31	8	2016	0.008805088	3.383870968	0.269	-9999	0	
1	9	2016	0.001790752	2.253333333	0.254	-9999	0	
2	9	2016	0.057127651	2.253333333	0.258	-9999	0	
3	9	2016	4.960520267	2.253333333	0.27	-9999	0	
4	9	2016	0.098344274	2.253333333	0.289	-9999	0	
5	9	2016	0.255712837	2.253333333	0.253	-9999	0	
6	9	2016	0.009819025	2.253333333	0.283	-9999	0	
7	9	2016	0.004691926	2.253333333	0.292	-9999	0	
8	9	2016	0.004483587	2.253333333	0.256	-9999	0	
9	9	2016	0.047935765	2.253333333	0.269	-9999	0	
10	9	2016	1.634940147	2.253333333	0.269	-9999	0	
11	9	2016	0.006147537	2.253333333	0.265	-9999	0	
12	9	2016	8.93E-05	2.253333333	0.264	-9999	0	
13	9	2016	0	2.253333333	0.259	-9999	0	
14	9	2016	0.086292431	2.253333333	0.244	-9999	0	
15	9	2016	0.276269466	2.253333333	0.244	-9999	0	
16	9	2016	23.83117294	2.253333333	0.308	-9999	0	
17	9	2016	0.061878275	2.253333333	0.363	-9999	0	
18	9	2016	0.002528024	2.253333333	0.342	-9999	0	
19	9	2016	3.625820637	2.253333333	0.327	-9999	0	
20	9	2016	0.290052235	2.253333333	0.341	-9999	0	
21	9	2016	0.006764214	2.253333333	0.346	-9999	0	
22	9	2016	0.000269837	2.253333333	0.315	-9999	0	
23	9	2016	0.032615107	2.253333333	0.297	-9999	0	
24	9	2016	0.014099233	2.253333333	0.31	-9999	0	
25	9	2016	0.004257507	2.253333333	0.31	-9999	0	
26	9	2016	0.099441074	2.253333333	0.31	-9999	0	
27	9	2016	0.009127598	2.253333333	0.306	-9999	0	
28	9	2016	0.023309991	2.253333333	0.294	-9999	0	
29	9	2016	0.227008268	2.253333333	0.294	-9999	0	
30	9	2016	1.172399879	2.253333333	0.292	-9999	0	
1	10	2016	5.048867702	1.132258065	0.302	-9999	0	
2	10	2016	0.228883281	1.132258065	0.327	-9999	0	
3	10	2016	0.001969032	1.132258065	0.308	-9999	0	
4	10	2016	0	1.132258065	0.313	-9999	0	
5	10	2016	0.000354195	1.132258065	0.308	-9999	0	
6	10	2016	0.007026413	1.132258065	0.293	-9999	0	
7	10	2016	0.792698085	1.132258065	0.296	-9999	0	
8	10	2016	0.255071342	1.132258065	0.304	-9999	0	
9	10	2016	0.367475599	1.132258065	0.305	-9999	0	
10	10	2016	0.628681183	1.132258065	0.314	-9999	0	
11	10	2016	1.86762619	1.132258065	0.301	-9999	0	
12	10	2016	1.685450912	1.132258065	0.303	-9999	0	
13	10	2016	0.052562673	1.132258065	0.3	-9999	0	
14	10	2016	0.269870907	1.132258065	0.275	-9999	0	
15	10	2016	2.858603954	1.132258065	0.293	-9999	0	
16	10	2016	0.240758464	1.132258065	0.319	-9999	0	
17	10	2016	0.401446402	1.132258065	0.316	-9999	0	
18	10	2016	4.216397285	1.132258065	0.321	-9999	0	
19	10	2016	0.590153337	1.132258065	0.348	-9999	0	
20	10	2016	1.145826221	1.132258065	0.34	-9999	0	
21	10	2016	0.453995615	1.132258065	0.35	-9999	0	
22	10	2016	0.017177353	1.132258065	0.34	-9999	0	
23	10	2016	0.008416783	1.132258065	0.315	-9999	0	
24	10	2016	0.021680007	1.132258065	0.335	-9999	0	
25	10	2016	0.278585702	1.132258065	0.322	-9999	0	
26	10	2016	0.124816075	1.132258065	0.333	-9999	0	
27	10	2016	0.002495955	1.132258065	0.327	-9999	0	
28	10	2016	0	1.132258065	0.326	-9999	0	
29	10	2016	0.189954177	1.132258065	0.317	-9999	0	
30	10	2016	0.137812257	1.132258065	0.316	-9999	0	
31	10	2016	0.112932637	1.132258065	0.304	-9999	0	
1	11	2016	0.029427603	0.59	0.297	-9999	0	
2	11	2016	0.074358523	0.59	0.306	-9999	0	
3	11	2016	0.003130576	0.59	0.299	-9999	0	
4	11	2016	3.698308468	0.59	0.315	-9999	0	
5	11	2016	0.17733486	0.59	0.329	-9999	0	
6	11	2016	4.170767307	0.59	0.336	-9999	0	
7	11	2016	0.057026677	0.59	0.362	-9999	0	
8	11	2016	5.733717442	0.59	0.354	-9999	0	
9	11	2016	2.728620529	0.59	0.369	-9999	0	
10	11	2016	0.799507201	0.59	0.372	-9999	0	
11	11	2016	0.352605075	0.59	0.371	-9999	0	
12	11	2016	4.346936703	0.59	0.382	-9999	0	
13	11	2016	1.399804115	0.59	0.39	-9999	0	
14	11	2016	0.394037902	0.59	0.402	-9999	0	
15	11	2016	2.739842415	0.59	0.415	-9999	0	
16	11	2016	0.475422144	0.59	0.396	-9999	0	
17	11	2016	2.545588255	0.59	0.392	-9999	0	
18	11	2016	0.080285385	0.59	0.385	-9999	0	
19	11	2016	17.73928833	0.59	0.399	-9999	0	
20	11	2016	11.09136868	0.59	0.43	-9999	0	
21	11	2016	5.906959057	0.59	0.455	-9999	0	
22	11	2016	0.198252544	0.59	0.423	-9999	0	
23	11	2016	0.003913899	0.59	0.4	-9999	0	
24	11	2016	0	0.59	0.387	-9999	0	
25	11	2016	0.010777953	0.59	0.379	-9999	0	
26	11	2016	0.079067364	0.59	0.399	-9999	0	
27	11	2016	0.007748724	0.59	0.385	-9999	0	
28	11	2016	8.85E-05	0.59	0.378	-9999	0	
29	11	2016	0.03619045	0.59	0.384	-9999	0	
30	11	2016	0.021850023	0.59	0.39	-9999	0	
1	12	2016	0.073019661	0.3	0.366	-9999	0	
2	12	2016	0.176656991	0.3	0.384	-9999	0	
3	12	2016	0	0.3	0.383	-9999	0	
4	12	2016	0.002509356	0.3	0.367	-9999	0	
5	12	2016	0.180775464	0.3	0.391	-9999	0	
6	12	2016	0.139108121	0.3	0.397	-9999	0	
7	12	2016	0.005702864	0.3	0.385	-9999	0	
8	12	2016	0.020838233	0.3	0.384	-9999	0	
9	12	2016	0.490631104	0.3	0.368	-9999	0	
10	12	2016	9.247873306	0.3	0.411	-9999	0	
11	12	2016	0.027847815	0.3	0.411	-9999	0	
12	12	2016	0.895944834	0.3	0.423	-9999	0	
13	12	2016	0.259825289	0.3	0.436	-9999	0	
14	12	2016	0.11448285	0.3	0.436	-9999	0	
15	12	2016	0.013446244	0.3	0.436	-9999	0	
16	12	2016	0.145290121	0.3	0.423	-9999	0	
17	12	2016	0.107119203	0.3	0.437	-9999	0	
18	12	2016	0.000507206	0.3	0.416	-9999	0	
19	12	2016	0.034430195	0.3	0.377	-9999	0	
20	12	2016	0.263269693	0.3	0.386	15.87	0	
21	12	2016	0.030875653	0.3	0.407	-9999	0	
22	12	2016	0.102107093	0.3	0.41	-9999	0	
23	12	2016	1.095171571	0.3	0.426	-9999	0	
24	12	2016	0.020725455	0.3	0.399	-9999	0	
25	12	2016	1.263063431	0.3	0.397	-9999	0	
26	12	2016	0.001332765	0.3	0.401	-9999	0	
