NUMBER OF OBSERVATIONS							
9775							
DAY	MONTH	YEAR	RAIN	PET	SOIL_VWC	GWL	ABS
25	4	1996	0.002695002	2.063333333	-9999	-9999	0
26	4	1996	0	2.063333333	-9999	-9999	0
27	4	1996	0.010496837	2.063333333	-9999	-9999	0
28	4	1996	0	2.063333333	-9999	-9999	0
29	4	1996	0.035602648	2.063333333	-9999	-9999	0
30	4	1996	1.922866344	2.063333333	-9999	-9999	0
1	5	1996	0.68075484	2.674193548	-9999	-9999	0
2	5	1996	0.002076149	2.674193548	-9999	-9999	0
3	5	1996	0.008707636	2.674193548	-9999	-9999	0
4	5	1996	0.072657369	2.674193548	-9999	-9999	0
5	5	1996	0.000219037	2.674193548	-9999	-9999	0
6	5	1996	0	2.674193548	-9999	-9999	0
7	5	1996	0	2.674193548	-9999	-9999	0
8	5	1996	0	2.674193548	-9999	-9999	0
9	5	1996	0	2.674193548	-9999	15.36	0
10	5	1996	0.565261245	2.674193548	-9999	-9999	0
11	5	1996	0.054531392	2.674193548	-9999	-9999	0
12	5	1996	0	2.674193548	-9999	-9999	0
13	5	1996	0	2.674193548	-9999	-9999	0
14	5	1996	0.002037848	2.674193548	-9999	-9999	0
15	5	1996	0.006831363	2.674193548	-9999	-9999	0
16	5	1996	3.970005989	2.674193548	-9999	-9999	0
17	5	1996	0.157198027	2.674193548	-9999	-9999	0
18	5	1996	3.093174219	2.674193548	-9999	-9999	0
19	5	1996	0.000607011	2.674193548	-9999	-9999	0
20	5	1996	0.112741768	2.674193548	-9999	-9999	0
21	5	1996	0.203100786	2.674193548	-9999	-9999	0
22	5	1996	2.613106728	2.674193548	-9999	-9999	0
23	5	1996	2.346021652	2.674193548	-9999	-9999	0
24	5	1996	2.627426386	2.674193548	-9999	-9999	0
25	5	1996	0.15309532	2.674193548	-9999	-9999	0
26	5	1996	0.427963555	2.674193548	-9999	-9999	0
27	5	1996	0.013137409	2.674193548	-9999	-9999	0
28	5	1996	0.004163727	2.674193548	-9999	-9999	0
29	5	1996	0.001605189	2.674193548	-9999	-9999	0
30	5	1996	0	2.674193548	-9999	-9999	0
31	5	1996	5.73E-05	2.674193548	-9999	-9999	0
1	6	1996	0.005247877	3.556666667	-9999	-9999	0
2	6	1996	0.001474492	3.556666667	-9999	-9999	0
3	6	1996	0	3.556666667	-9999	-9999	0
4	6	1996	0	3.556666667	-9999	-9999	0
5	6	1996	0	3.556666667	-9999	-9999	0
6	6	1996	0	3.556666667	-9999	-9999	0
7	6	1996	5.294880867	3.556666667	-9999	-9999	0
8	6	1996	1.457642078	3.556666667	-9999	-9999	0
9	6	1996	0.000373885	3.556666667	-9999	-9999	0
10	6	1996	0.144505724	3.556666667	-9999	-9999	0
11	6	1996	0.001270313	3.556666667	-9999	14.89	0
12	6	1996	0.000600288	3.556666667	-9999	-9999	0
13	6	1996	0	3.556666667	-9999	-9999	0
14	6	1996	0	3.556666667	-9999	-9999	0
15	6	1996	0	3.556666667	-9999	-9999	0
16	6	1996	0.004202012	3.556666667	-9999	-9999	0
17	6	1996	0	3.556666667	-9999	-9999	0
18	6	1996	0.000400192	3.556666667	-9999	-9999	0
19	6	1996	0.004325652	3.556666667	-9999	-9999	0
20	6	1996	2.99E-05	3.556666667	-9999	-9999	0
21	6	1996	0.001061106	3.556666667	-9999	-9999	0
22	6	1996	0	3.556666667	-9999	-9999	0
23	6	1996	0.000200096	3.556666667	-9999	-9999	0
24	6	1996	0.000200912	3.556666667	-9999	-9999	0
25	6	1996	0.000380186	3.556666667	-9999	-9999	0
26	6	1996	0.490731746	3.556666667	-9999	-9999	0
27	6	1996	0.030914435	3.556666667	-9999	-9999	0
28	6	1996	2.236692667	3.556666667	-9999	-9999	0
29	6	1996	0.149553686	3.556666667	-9999	-9999	0
30	6	1996	0.007064451	3.556666667	-9999	-9999	0
1	7	1996	4.37669611	3.65483871	-9999	-9999	0
2	7	1996	0.016413599	3.65483871	-9999	-9999	0
3	7	1996	1.009591579	3.65483871	-9999	-9999	0
4	7	1996	0.188199818	3.65483871	-9999	-9999	0
5	7	1996	0.843044817	3.65483871	-9999	-9999	0
6	7	1996	1.004075766	3.65483871	-9999	-9999	0
7	7	1996	0.070534982	3.65483871	-9999	-9999	0
8	7	1996	0	3.65483871	-9999	-9999	0
9	7	1996	0.001334403	3.65483871	-9999	-9999	0
10	7	1996	0	3.65483871	-9999	-9999	0
11	7	1996	0.026581388	3.65483871	-9999	-9999	0
12	7	1996	0.000841221	3.65483871	-9999	-9999	0
13	7	1996	0	3.65483871	-9999	-9999	0
14	7	1996	0.013423118	3.65483871	-9999	-9999	0
15	7	1996	0	3.65483871	-9999	14.32	0
16	7	1996	0	3.65483871	-9999	-9999	0
17	7	1996	0	3.65483871	-9999	-9999	0
18	7	1996	5.90E-05	3.65483871	-9999	-9999	0
19	7	1996	0	3.65483871	-9999	-9999	0
20	7	1996	0	3.65483871	-9999	-9999	0
21	7	1996	0.004243419	3.65483871	-9999	-9999	0
22	7	1996	0.31169045	3.65483871	-9999	-9999	0
23	7	1996	1.729289174	3.65483871	-9999	-9999	0
24	7	1996	0.253955871	3.65483871	-9999	-9999	0
25	7	1996	0.000105418	3.65483871	-9999	-9999	0
26	7	1996	8.796845436	3.65483871	-9999	-9999	0
27	7	1996	0.02045762	3.65483871	-9999	-9999	0
28	7	1996	0.463336647	3.65483871	-9999	-9999	0
29	7	1996	4.263689518	3.65483871	-9999	-9999	0
30	7	1996	0.182905957	3.65483871	-9999	-9999	0
31	7	1996	0.002047418	3.65483871	-9999	-9999	0
1	8	1996	0.26150912	3.177419355	-9999	-9999	0
2	8	1996	0.006004942	3.177419355	-9999	-9999	0
3	8	1996	0	3.177419355	-9999	-9999	0
4	8	1996	0	3.177419355	-9999	-9999	0
5	8	1996	0.000109028	3.177419355	-9999	-9999	0
6	8	1996	0.147413582	3.177419355	-9999	-9999	0
7	8	1996	7.85E-05	3.177419355	-9999	-9999	0
8	8	1996	0.000512345	3.177419355	-9999	-9999	0
9	8	1996	1.941065311	3.177419355	-9999	-9999	0
10	8	1996	5.212953568	3.177419355	-9999	-9999	0
11	8	1996	18.59491158	3.177419355	-9999	-9999	0
12	8	1996	0.013909529	3.177419355	-9999	-9999	0
13	8	1996	0.061417591	3.177419355	-9999	-9999	0
14	8	1996	0.000135664	3.177419355	-9999	-9999	0
15	8	1996	0	3.177419355	-9999	13.85	0
16	8	1996	0	3.177419355	-9999	-9999	0
17	8	1996	0	3.177419355	-9999	-9999	0
18	8	1996	0.000114694	3.177419355	-9999	-9999	0
19	8	1996	0	3.177419355	-9999	-9999	0
20	8	1996	0.297642738	3.177419355	-9999	-9999	0
21	8	1996	0.000492296	3.177419355	-9999	-9999	0
22	8	1996	12.9671917	3.177419355	-9999	-9999	0
23	8	1996	1.302226424	3.177419355	-9999	-9999	0
24	8	1996	1.760195255	3.177419355	-9999	-9999	0
25	8	1996	5.058135033	3.177419355	-9999	-9999	0
26	8	1996	0.020738488	3.177419355	-9999	-9999	0
27	8	1996	9.609853745	3.177419355	-9999	-9999	0
28	8	1996	27.32668686	3.177419355	-9999	-9999	0
29	8	1996	10.44319344	3.177419355	-9999	-9999	0
30	8	1996	0.241650105	3.177419355	-9999	-9999	0
31	8	1996	0.014744539	3.177419355	-9999	-9999	0
1	9	1996	0.00457306	2.146666667	-9999	-9999	0
2	9	1996	1.288359284	2.146666667	-9999	-9999	0
3	9	1996	0.044067204	2.146666667	-9999	-9999	0
4	9	1996	0	2.146666667	-9999	-9999	0
5	9	1996	0	2.146666667	-9999	-9999	0
6	9	1996	3.18E-05	2.146666667	-9999	-9999	0
7	9	1996	0.011706797	2.146666667	-9999	-9999	0
8	9	1996	0.101810031	2.146666667	-9999	-9999	0
9	9	1996	0.101457633	2.146666667	-9999	-9999	0
10	9	1996	2.366438389	2.146666667	-9999	-9999	0
11	9	1996	0.61950475	2.146666667	-9999	-9999	0
12	9	1996	1.235925317	2.146666667	-9999	-9999	0
13	9	1996	0.099743672	2.146666667	-9999	-9999	0
14	9	1996	4.41E-05	2.146666667	-9999	-9999	0
15	9	1996	0	2.146666667	-9999	-9999	0
16	9	1996	0.001214212	2.146666667	-9999	-9999	0
17	9	1996	0	2.146666667	-9999	-9999	0
18	9	1996	0.042582333	2.146666667	-9999	-9999	0
19	9	1996	0.361606717	2.146666667	-9999	13.59	0
20	9	1996	0.004995641	2.146666667	-9999	-9999	0
21	9	1996	0.016201157	2.146666667	-9999	-9999	0
22	9	1996	0.162902474	2.146666667	-9999	-9999	0
23	9	1996	0.593081176	2.146666667	-9999	-9999	0
24	9	1996	0.003456703	2.146666667	-9999	-9999	0
25	9	1996	0.013473491	2.146666667	-9999	-9999	0
26	9	1996	0.158195779	2.146666667	-9999	-9999	0
27	9	1996	0.008741094	2.146666667	-9999	-9999	0
28	9	1996	1.650871277	2.146666667	-9999	-9999	0
29	9	1996	0.330399603	2.146666667	-9999	-9999	0
30	9	1996	5.372739792	2.146666667	-9999	-9999	0
1	10	1996	0.128413737	1.370967742	-9999	-9999	0
2	10	1996	0.000139873	1.370967742	-9999	-9999	0
3	10	1996	2.336688995	1.370967742	-9999	-9999	0
4	10	1996	0.11551404	1.370967742	-9999	-9999	0
5	10	1996	0.286115497	1.370967742	-9999	-9999	0
6	10	1996	0.01910344	1.370967742	-9999	-9999	0
7	10	1996	0.005631383	1.370967742	-9999	-9999	0
8	10	1996	1.292071581	1.370967742	-9999	-9999	0
9	10	1996	0.378785104	1.370967742	-9999	-9999	0
10	10	1996	0.011657137	1.370967742	-9999	-9999	0
11	10	1996	0	1.370967742	-9999	-9999	0
12	10	1996	0.003072629	1.370967742	-9999	-9999	0
13	10	1996	0.001392457	1.370967742	-9999	-9999	0
14	10	1996	1.227685213	1.370967742	-9999	-9999	0
15	10	1996	0.029121958	1.370967742	-9999	-9999	0
16	10	1996	0.006687211	1.370967742	-9999	-9999	0
17	10	1996	0.516222	1.370967742	-9999	-9999	0
18	10	1996	6.555166721	1.370967742	-9999	13.32	0
19	10	1996	1.083914876	1.370967742	-9999	-9999	0
20	10	1996	3.675343037	1.370967742	-9999	-9999	0
21	10	1996	0.024286766	1.370967742	-9999	-9999	0
22	10	1996	6.59E-05	1.370967742	-9999	-9999	0
23	10	1996	0.001256692	1.370967742	-9999	-9999	0
24	10	1996	0.360583276	1.370967742	-9999	-9999	0
25	10	1996	1.658735991	1.370967742	-9999	-9999	0
26	10	1996	3.49464488	1.370967742	-9999	-9999	0
27	10	1996	2.361500502	1.370967742	-9999	-9999	0
28	10	1996	3.243473053	1.370967742	-9999	-9999	0
29	10	1996	0.003415022	1.370967742	-9999	-9999	0
30	10	1996	0.804030716	1.370967742	-9999	-9999	0
31	10	1996	6.427775383	1.370967742	-9999	-9999	0
1	11	1996	0.023060523	0.796666667	-9999	-9999	0
2	11	1996	0.177802429	0.796666667	-9999	-9999	0
3	11	1996	11.19805813	0.796666667	-9999	-9999	0
4	11	1996	0.049822498	0.796666667	-9999	-9999	0
5	11	1996	3.167070389	0.796666667	-9999	-9999	0
6	11	1996	0.236077622	0.796666667	-9999	-9999	0
7	11	1996	2.166482925	0.796666667	-9999	-9999	0
8	11	1996	0.014793584	0.796666667	-9999	-9999	0
9	11	1996	10.25085735	0.796666667	-9999	-9999	0
10	11	1996	4.427652359	0.796666667	-9999	-9999	0
11	11	1996	3.633959293	0.796666667	-9999	-9999	0
12	11	1996	0.92077601	0.796666667	-9999	-9999	0
13	11	1996	0.016807023	0.796666667	-9999	-9999	0
14	11	1996	0.001341976	0.796666667	-9999	-9999	0
15	11	1996	0.007060083	0.796666667	-9999	-9999	0
16	11	1996	4.367044449	0.796666667	-9999	-9999	0
17	11	1996	5.975772381	0.796666667	-9999	-9999	0
18	11	1996	0.014574273	0.796666667	-9999	-9999	0
19	11	1996	19.08354187	0.796666667	-9999	-9999	0
20	11	1996	0.277596653	0.796666667	-9999	13.23	0
21	11	1996	0.009660893	0.796666667	-9999	-9999	0
22	11	1996	0.30306834	0.796666667	-9999	-9999	0
23	11	1996	0.006392383	0.796666667	-9999	-9999	0
24	11	1996	13.2981987	0.796666667	-9999	-9999	0
25	11	1996	1.381081581	0.796666667	-9999	-9999	0
26	11	1996	0.138911664	0.796666667	-9999	-9999	0
27	11	1996	0.436493069	0.796666667	-9999	-9999	0
28	11	1996	6.880107403	0.796666667	-9999	-9999	0
29	11	1996	1.285587788	0.796666667	-9999	-9999	0
30	11	1996	0.794091225	0.796666667	-9999	-9999	0
1	12	1996	0.775815308	0.474193548	-9999	-9999	0
2	12	1996	8.311645508	0.474193548	-9999	-9999	0
3	12	1996	1.261020064	0.474193548	-9999	-9999	0
4	12	1996	0.001475359	0.474193548	-9999	-9999	0
5	12	1996	0.003099623	0.474193548	-9999	-9999	0
6	12	1996	0.071258835	0.474193548	-9999	-9999	0
7	12	1996	0.025485454	0.474193548	-9999	-9999	0
8	12	1996	0.370430291	0.474193548	-9999	-9999	0
9	12	1996	0.003709819	0.474193548	-9999	-9999	0
10	12	1996	0.001616001	0.474193548	-9999	-9999	0
11	12	1996	0.020489624	0.474193548	-9999	-9999	0
12	12	1996	1.31579721	0.474193548	-9999	-9999	0
13	12	1996	0.116097569	0.474193548	-9999	-9999	0
14	12	1996	0.031830441	0.474193548	-9999	-9999	0
15	12	1996	0.002584547	0.474193548	-9999	-9999	0
16	12	1996	0.698537827	0.474193548	-9999	-9999	0
17	12	1996	0.126037329	0.474193548	-9999	-9999	0
18	12	1996	4.587129593	0.474193548	-9999	-9999	0
19	12	1996	3.551578045	0.474193548	-9999	13.68	0
20	12	1996	0.003084742	0.474193548	-9999	-9999	0
21	12	1996	0	0.474193548	-9999	-9999	0
22	12	1996	3.02E-05	0.474193548	-9999	-9999	0
23	12	1996	0	0.474193548	-9999	-9999	0
24	12	1996	0	0.474193548	-9999	-9999	0
25	12	1996	0.111277178	0.474193548	-9999	-9999	0
26	12	1996	0	0.474193548	-9999	-9999	0
27	12	1996	0	0.474193548	-9999	-9999	0
28	12	1996	0	0.474193548	-9999	-9999	0
29	12	1996	3.037318707	0.474193548	-9999	-9999	0
30	12	1996	0	0.474193548	-9999	-9999	0
31	12	1996	0	0.474193548	-9999	-9999	0
1	1	1997	0	0.293548387	-9999	-9999	0
2	1	1997	0	0.293548387	-9999	-9999	0
3	1	1997	0	0.293548387	-9999	-9999	0
4	1	1997	0	0.293548387	-9999	-9999	0
5	1	1997	2.744363308	0.293548387	-9999	-9999	0
6	1	1997	0	0.293548387	-9999	-9999	0
7	1	1997	0	0.293548387	-9999	-9999	0
8	1	1997	0	0.293548387	-9999	-9999	0
9	1	1997	0	0.293548387	-9999	-9999	0
10	1	1997	0	0.293548387	-9999	13.7	0
11	1	1997	2.276616335	0.293548387	-9999	-9999	0
12	1	1997	0.362608045	0.293548387	-9999	-9999	0
13	1	1997	0.0308677	0.293548387	-9999	-9999	0
14	1	1997	0.006254618	0.293548387	-9999	-9999	0
15	1	1997	0	0.293548387	-9999	-9999	0
16	1	1997	0.148263231	0.293548387	-9999	-9999	0
17	1	1997	0.109673023	0.293548387	-9999	-9999	0
18	1	1997	1.817496896	0.293548387	-9999	-9999	0
19	1	1997	0.480742425	0.293548387	-9999	-9999	0
20	1	1997	0.01028018	0.293548387	-9999	-9999	0
21	1	1997	0.469182879	0.293548387	-9999	-9999	0
22	1	1997	0.848361492	0.293548387	-9999	-9999	0
23	1	1997	0.013954494	0.293548387	-9999	-9999	0
24	1	1997	0.000350149	0.293548387	-9999	-9999	0
25	1	1997	0.001704723	0.293548387	-9999	-9999	0
26	1	1997	0.006138543	0.293548387	-9999	-9999	0
27	1	1997	0.183662891	0.293548387	-9999	-9999	0
28	1	1997	0.260964066	0.293548387	-9999	-9999	0
29	1	1997	0.044425797	0.293548387	-9999	-9999	0
30	1	1997	0.001039455	0.293548387	-9999	-9999	0
31	1	1997	0.110775411	0.293548387	-9999	-9999	0
1	2	1997	0.032776073	1.046428571	-9999	-9999	0
2	2	1997	0.012070845	1.046428571	-9999	-9999	0
3	2	1997	0.011561435	1.046428571	-9999	-9999	0
4	2	1997	1.655445218	1.046428571	-9999	-9999	0
5	2	1997	0.011425612	1.046428571	-9999	-9999	0
6	2	1997	0.002339196	1.046428571	-9999	-9999	0
7	2	1997	1.405838013	1.046428571	-9999	-9999	0
8	2	1997	0.091785587	1.046428571	-9999	-9999	0
9	2	1997	0.035608966	1.046428571	-9999	-9999	0
10	2	1997	1.525907993	1.046428571	-9999	-9999	0
11	2	1997	6.554049969	1.046428571	-9999	-9999	0
12	2	1997	2.015657187	1.046428571	-9999	13.6	0
13	2	1997	3.289520979	1.046428571	-9999	-9999	0
14	2	1997	0.040988103	1.046428571	-9999	-9999	0
15	2	1997	0.00088394	1.046428571	-9999	-9999	0
16	2	1997	1.135041237	1.046428571	-9999	-9999	0
17	2	1997	5.198687077	1.046428571	-9999	-9999	0
18	2	1997	0.929682553	1.046428571	-9999	-9999	0
19	2	1997	2.553565979	1.046428571	-9999	-9999	0
20	2	1997	0.070510857	1.046428571	-9999	-9999	0
21	2	1997	0.000221227	1.046428571	-9999	-9999	0
22	2	1997	0	1.046428571	-9999	-9999	0
23	2	1997	3.088937998	1.046428571	-9999	-9999	0
24	2	1997	4.1507411	1.046428571	-9999	-9999	0
25	2	1997	0.862936497	1.046428571	-9999	-9999	0
26	2	1997	1.220994592	1.046428571	-9999	-9999	0
27	2	1997	0.008250543	1.046428571	-9999	-9999	0
28	2	1997	0.094821222	1.046428571	-9999	-9999	0
1	3	1997	0.004480163	1.370967742	-9999	-9999	0
2	3	1997	0.692525506	1.370967742	-9999	-9999	0
3	3	1997	0.407388598	1.370967742	-9999	-9999	0
4	3	1997	1.196608067	1.370967742	-9999	-9999	0
5	3	1997	1.287190437	1.370967742	-9999	-9999	0
6	3	1997	0.00977535	1.370967742	-9999	-9999	0
7	3	1997	0.013253564	1.370967742	-9999	-9999	0
8	3	1997	0	1.370967742	-9999	-9999	0
9	3	1997	0.064080946	1.370967742	-9999	-9999	0
10	3	1997	0.023126187	1.370967742	-9999	-9999	0
11	3	1997	0.002514488	1.370967742	-9999	-9999	0
12	3	1997	0.002264915	1.370967742	-9999	13.81	0
13	3	1997	0.004014465	1.370967742	-9999	-9999	0
14	3	1997	0.203604847	1.370967742	-9999	-9999	0
15	3	1997	3.70E-05	1.370967742	-9999	-9999	0
16	3	1997	0	1.370967742	-9999	-9999	0
17	3	1997	0.0006401	1.370967742	-9999	-9999	0
18	3	1997	2.054336548	1.370967742	-9999	-9999	0
19	3	1997	0.360414863	1.370967742	-9999	-9999	0
20	3	1997	0.624989808	1.370967742	-9999	-9999	0
21	3	1997	0.002301426	1.370967742	-9999	-9999	0
22	3	1997	0.474706918	1.370967742	-9999	-9999	0
23	3	1997	2.167680025	1.370967742	-9999	-9999	0
24	3	1997	0.156996801	1.370967742	-9999	-9999	0
25	3	1997	0.000164393	1.370967742	-9999	-9999	0
26	3	1997	5.52E-05	1.370967742	-9999	-9999	0
27	3	1997	1.235192299	1.370967742	-9999	-9999	0
28	3	1997	0.009620511	1.370967742	-9999	-9999	0
29	3	1997	0	1.370967742	-9999	-9999	0
30	3	1997	0	1.370967742	-9999	-9999	0
31	3	1997	0	1.370967742	-9999	-9999	0
1	4	1997	0	2.156666667	-9999	-9999	0
2	4	1997	0	2.156666667	-9999	-9999	0
3	4	1997	0.016969031	2.156666667	-9999	-9999	0
4	4	1997	0.000702701	2.156666667	-9999	-9999	0
5	4	1997	0.166745916	2.156666667	-9999	-9999	0
6	4	1997	0.006163092	2.156666667	-9999	-9999	0
7	4	1997	0	2.156666667	-9999	-9999	0
8	4	1997	0	2.156666667	-9999	13.63	0
9	4	1997	0	2.156666667	-9999	-9999	0
10	4	1997	0	2.156666667	-9999	-9999	0
11	4	1997	0	2.156666667	-9999	-9999	0
12	4	1997	0	2.156666667	-9999	-9999	0
13	4	1997	0	2.156666667	-9999	-9999	0
14	4	1997	0.261001945	2.156666667	-9999	-9999	0
15	4	1997	0.001232156	2.156666667	-9999	-9999	0
16	4	1997	0.165407717	2.156666667	-9999	-9999	0
17	4	1997	0.011995293	2.156666667	-9999	-9999	0
18	4	1997	0.229309127	2.156666667	-9999	-9999	0
19	4	1997	0.002245588	2.156666667	-9999	-9999	0
20	4	1997	0	2.156666667	-9999	-9999	0
21	4	1997	0.001486192	2.156666667	-9999	-9999	0
22	4	1997	0.001191642	2.156666667	-9999	-9999	0
23	4	1997	0.000390777	2.156666667	-9999	-9999	0
24	4	1997	1.027851582	2.156666667	-9999	-9999	0
25	4	1997	4.603605747	2.156666667	-9999	-9999	0
26	4	1997	1.185424685	2.156666667	-9999	-9999	0
27	4	1997	0.089114815	2.156666667	-9999	-9999	0
28	4	1997	0.987838745	2.156666667	-9999	-9999	0
29	4	1997	0.017980231	2.156666667	-9999	-9999	0
30	4	1997	0	2.156666667	-9999	-9999	0
1	5	1997	0	3.209677419	-9999	-9999	0
2	5	1997	0	3.209677419	-9999	-9999	0
3	5	1997	0.200902507	3.209677419	-9999	-9999	0
4	5	1997	0.217427149	3.209677419	-9999	-9999	0
5	5	1997	8.350851059	3.209677419	-9999	-9999	0
6	5	1997	0.918698549	3.209677419	-9999	-9999	0
7	5	1997	2.270221233	3.209677419	-9999	-9999	0
8	5	1997	7.213722706	3.209677419	-9999	-9999	0
9	5	1997	0.590917349	3.209677419	-9999	-9999	0
10	5	1997	0.764576137	3.209677419	-9999	-9999	0
11	5	1997	0.122093998	3.209677419	-9999	-9999	0
12	5	1997	2.520864964	3.209677419	-9999	13.19	0
13	5	1997	0.016794909	3.209677419	-9999	-9999	0
14	5	1997	0	3.209677419	-9999	-9999	0
15	5	1997	10.78499126	3.209677419	-9999	-9999	0
16	5	1997	0.197645947	3.209677419	-9999	-9999	0
17	5	1997	0.43748498	3.209677419	-9999	-9999	0
18	5	1997	0.033027671	3.209677419	-9999	-9999	0
19	5	1997	0.006784468	3.209677419	-9999	-9999	0
20	5	1997	0.46332857	3.209677419	-9999	-9999	0
21	5	1997	0.086429879	3.209677419	-9999	-9999	0
22	5	1997	0.003688241	3.209677419	-9999	-9999	0
23	5	1997	0.000510676	3.209677419	-9999	-9999	0
24	5	1997	0	3.209677419	-9999	-9999	0
25	5	1997	0	3.209677419	-9999	-9999	0
26	5	1997	0	3.209677419	-9999	-9999	0
27	5	1997	0	3.209677419	-9999	-9999	0
28	5	1997	0	3.209677419	-9999	-9999	0
29	5	1997	0	3.209677419	-9999	-9999	0
30	5	1997	0	3.209677419	-9999	-9999	0
31	5	1997	0	3.209677419	-9999	-9999	0
1	6	1997	0	2.883333333	-9999	-9999	0
2	6	1997	0	2.883333333	-9999	-9999	0
3	6	1997	0	2.883333333	-9999	-9999	0
4	6	1997	0	2.883333333	-9999	-9999	0
5	6	1997	12.64393234	2.883333333	-9999	-9999	0
6	6	1997	9.961393356	2.883333333	-9999	-9999	0
7	6	1997	0.118774854	2.883333333	-9999	-9999	0
8	6	1997	0.462623179	2.883333333	-9999	-9999	0
9	6	1997	0.00288529	2.883333333	-9999	-9999	0
10	6	1997	8.532403946	2.883333333	-9999	-9999	0
11	6	1997	16.64315605	2.883333333	-9999	12.97	0
12	6	1997	0.361279607	2.883333333	-9999	-9999	0
13	6	1997	1.808696628	2.883333333	-9999	-9999	0
14	6	1997	1.094197154	2.883333333	-9999	-9999	0
15	6	1997	2.134647846	2.883333333	-9999	-9999	0
16	6	1997	0.02131605	2.883333333	-9999	-9999	0
17	6	1997	0.00175368	2.883333333	-9999	-9999	0
18	6	1997	0.406852037	2.883333333	-9999	-9999	0
19	6	1997	2.896718025	2.883333333	-9999	-9999	0
20	6	1997	3.514236927	2.883333333	-9999	-9999	0
21	6	1997	2.533029795	2.883333333	-9999	-9999	0
22	6	1997	4.594482899	2.883333333	-9999	-9999	0
23	6	1997	0.629554451	2.883333333	-9999	-9999	0
24	6	1997	0.301924974	2.883333333	-9999	-9999	0
25	6	1997	6.476844788	2.883333333	-9999	-9999	0
26	6	1997	9.033787727	2.883333333	-9999	-9999	0
27	6	1997	20.49819374	2.883333333	-9999	-9999	0
28	6	1997	0.105901256	2.883333333	-9999	-9999	0
29	6	1997	3.703594923	2.883333333	-9999	-9999	0
30	6	1997	1.849137068	2.883333333	-9999	-9999	0
1	7	1997	0.747624516	3.34516129	-9999	-9999	0
2	7	1997	1.47279644	3.34516129	-9999	-9999	0
3	7	1997	1.36874485	3.34516129	-9999	-9999	0
4	7	1997	2.997102261	3.34516129	-9999	-9999	0
5	7	1997	0.004375786	3.34516129	-9999	-9999	0
6	7	1997	0.021701649	3.34516129	-9999	-9999	0
7	7	1997	0.007336565	3.34516129	-9999	-9999	0
8	7	1997	0	3.34516129	-9999	-9999	0
9	7	1997	0	3.34516129	-9999	-9999	0
10	7	1997	0	3.34516129	-9999	-9999	0
11	7	1997	0.004887538	3.34516129	-9999	-9999	0
12	7	1997	0	3.34516129	-9999	-9999	0
13	7	1997	3.216038942	3.34516129	-9999	-9999	0
14	7	1997	1.484500885	3.34516129	-9999	-9999	0
15	7	1997	0.013485083	3.34516129	-9999	-9999	0
16	7	1997	2.816044807	3.34516129	-9999	-9999	0
17	7	1997	2.0600667	3.34516129	-9999	-9999	0
18	7	1997	1.173786759	3.34516129	-9999	-9999	0
19	7	1997	0.01202487	3.34516129	-9999	-9999	0
20	7	1997	0.019268414	3.34516129	-9999	-9999	0
21	7	1997	0	3.34516129	-9999	12.84	0
22	7	1997	0	3.34516129	-9999	-9999	0
23	7	1997	0.003128301	3.34516129	-9999	-9999	0
24	7	1997	2.248022079	3.34516129	-9999	-9999	0
25	7	1997	0.015601836	3.34516129	-9999	-9999	0
26	7	1997	2.86268115	3.34516129	-9999	-9999	0
27	7	1997	0.035676178	3.34516129	-9999	-9999	0
28	7	1997	0.00502337	3.34516129	-9999	-9999	0
29	7	1997	1.567207456	3.34516129	-9999	-9999	0
30	7	1997	0.048099551	3.34516129	-9999	-9999	0
31	7	1997	2.021207571	3.34516129	-9999	-9999	0
1	8	1997	1.031020284	3.496774194	-9999	-9999	0
2	8	1997	0.009261559	3.496774194	-9999	-9999	0
3	8	1997	0.002584793	3.496774194	-9999	-9999	0
4	8	1997	0.006378691	3.496774194	-9999	-9999	0
5	8	1997	0	3.496774194	-9999	-9999	0
6	8	1997	0.000781825	3.496774194	-9999	-9999	0
7	8	1997	0	3.496774194	-9999	-9999	0
8	8	1997	0	3.496774194	-9999	-9999	0
9	8	1997	0.075707711	3.496774194	-9999	-9999	0
10	8	1997	0	3.496774194	-9999	-9999	0
11	8	1997	0	3.496774194	-9999	-9999	0
12	8	1997	2.665603876	3.496774194	-9999	12.63	0
13	8	1997	0.652664006	3.496774194	-9999	-9999	0
14	8	1997	0.00403836	3.496774194	-9999	-9999	0
15	8	1997	0	3.496774194	-9999	-9999	0
16	8	1997	0	3.496774194	-9999	-9999	0
17	8	1997	0.124143921	3.496774194	-9999	-9999	0
18	8	1997	0.012110963	3.496774194	-9999	-9999	0
19	8	1997	0	3.496774194	-9999	-9999	0
20	8	1997	0	3.496774194	-9999	-9999	0
21	8	1997	1.295938253	3.496774194	-9999	-9999	0
22	8	1997	0.082425117	3.496774194	-9999	-9999	0
23	8	1997	2.33E-05	3.496774194	-9999	-9999	0
24	8	1997	6.257661819	3.496774194	-9999	-9999	0
25	8	1997	2.733769655	3.496774194	-9999	-9999	0
26	8	1997	0.727193594	3.496774194	-9999	-9999	0
27	8	1997	11.14371872	3.496774194	-9999	-9999	0
28	8	1997	2.875654459	3.496774194	-9999	-9999	0
29	8	1997	11.16526699	3.496774194	-9999	-9999	0
30	8	1997	1.739935756	3.496774194	-9999	-9999	0
31	8	1997	0.025907425	3.496774194	-9999	-9999	0
